Fecha;Latitud;Longitud;Precipitacion;Año;Mes;P3;P12;SPI-3;SPI-12
2009-10-01;-24.2;-55.4;42.7332649230957;2009;10;171.2477722167969;1189.9102592468257;-1.1590022423282051;-0.0025034521874076794
2009-11-01;-24.2;-55.4;242.528137207031;2009;11;329.3908309936521;1280.2091178894036;-0.5036433863372612;0.42631693905162
2009-12-01;-24.2;-55.4;119.815658569336;2009;12;405.07706069946266;1274.6698799133296;-0.4058722959152095;0.39816475331051676
2010-01-01;-24.2;-55.4;97.1993560791016;2010;1;459.5431518554686;1302.525684356689;0.561699702942408;0.5580575112173694
2010-02-01;-24.2;-55.4;45.6426429748535;2010;2;262.65765762329113;1246.3727722167966;-0.8639843489216358;0.2848826589825931
2010-03-01;-24.2;-55.4;62.5823554992676;2010;3;205.4243545532227;1258.8474349975581;-0.9031569349697331;0.34077287148433205
2010-04-01;-24.2;-55.4;66.2540893554688;2010;4;174.4790878295899;1102.4533767700193;-0.7166417390991712;-0.4547147773870979
2010-05-01;-24.2;-55.4;146.005844116211;2010;5;274.8422889709474;1148.5651092529292;0.4882172510389883;-0.20300395290019208
2010-06-01;-24.2;-55.4;28.0500774383545;2010;6;240.3100109100343;1073.4265041351316;-0.23549696743227805;-0.5842892782975372
2010-07-01;-24.2;-55.4;47.6610641479492;2010;7;221.7169857025147;1026.9869976043701;-0.5975772709928466;-0.8753284300419427
2010-08-01;-24.2;-55.4;86.8165435791016;2010;8;162.5276851654053;1029.418462753296;-0.8371399409064509;-0.847128048142551
2010-09-01;-24.2;-55.4;44.8680191040039;2010;9;179.34562683105472;1030.1570529937744;-0.41204365174159074;-0.8663496554635931
2010-10-01;-24.2;-55.4;79.5534973144531;2010;10;211.23805999755862;1066.9772853851318;-0.6517412771375543;-0.6167807359582419
2010-11-01;-24.2;-55.4;127.419364929199;2010;11;251.84088134765602;951.8685131072998;-1.3212830837289447;-1.244201304256995
2010-12-01;-24.2;-55.4;143.486343383789;2010;12;350.4592056274411;975.5391979217529;-0.9730248094334374;-1.1298421423773224
2011-01-01;-24.2;-55.4;163.671905517578;2011;1;434.57761383056607;1042.0117473602293;0.2980996521773806;-0.7671388345235944
2011-02-01;-24.2;-55.4;55.6606941223145;2011;2;362.8189430236815;1052.0297985076902;0.5550887245340068;-0.7216382177276923
2011-03-01;-24.2;-55.4;38.8458099365234;2011;3;258.1784095764159;1028.293252944946;0.06976750609065424;-0.834432972264706
2011-04-01;-24.2;-55.4;46.3615608215332;2011;4;140.8680648803711;1008.4007244110105;-1.3502557253856502;-0.9703530252816827
2011-05-01;-24.2;-55.4;135.293823242188;2011;5;220.5011940002446;997.6887035369874;-0.21376442676304566;-0.9987610447293348
2011-06-01;-24.2;-55.4;167.31071472168;2011;6;348.9660987854012;1136.949340820313;1.0402630820479966;-0.2557738551171721
2011-07-01;-24.2;-55.4;94.4725494384766;2011;7;397.0770874023446;1183.7608261108403;1.2819556183862697;-0.026906655537483965
2011-08-01;-24.2;-55.4;35.4461326599121;2011;8;297.2293968200687;1132.3904151916508;0.7849635732221767;-0.29336246059140253
2011-09-01;-24.2;-55.4;23.0666694641113;2011;9;152.9853515625;1110.5890655517583;-0.789431000516009;-0.4208820680035764
2011-10-01;-24.2;-55.4;90.4622573852539;2011;10;148.9750595092773;1121.497825622559;-1.478228610369619;-0.33879137724294683
2011-11-01;-24.2;-55.4;269.71240234375;2011;11;383.2413291931152;1263.79086303711;-0.01043375567478983;0.3500925329484617
2011-12-01;-24.2;-55.4;128.003677368164;2011;12;488.1783370971679;1248.308197021485;0.3656389295278242;0.2738351788991159
2012-01-01;-24.2;-55.4;192.191375732422;2012;1;589.9074554443359;1276.827667236329;1.8039221103926772;0.43567300393490627
2012-02-01;-24.2;-55.4;206.051910400391;2012;2;526.2469635009769;1427.2188835144057;2.3938426477940675;1.1314720448867042
2012-03-01;-24.2;-55.4;99.2610092163086;2012;3;497.50429534912155;1487.6340827941908;3.09;1.3727783110747445
2012-04-01;-24.2;-55.4;67.5086975097656;2012;4;372.8216171264651;1508.7812194824232;1.9288688745388716;1.4862321326633188
2012-05-01;-24.2;-55.4;180.471069335938;2012;5;347.2407760620122;1553.9584655761732;1.2931451042616688;1.6368794158084017
2012-06-01;-24.2;-55.4;99.7930145263672;2012;6;347.77278137207077;1486.4407653808603;1.0277942254817418;1.3619380849128433
2012-07-01;-24.2;-55.4;126.426025390625;2012;7;406.69010925293014;1518.3942413330087;1.3674162506669316;1.5606775204699064
2012-08-01;-24.2;-55.4;109.750244140625;2012;8;335.96928405761713;1592.6983528137216;1.1564632338147107;1.8390901595722304
2012-09-01;-24.2;-55.4;67.103157043457;2012;9;303.279426574707;1636.7348403930673;0.984776597502309;2.0639428374350013
2012-10-01;-24.2;-55.4;178.836410522461;2012;10;355.68981170654297;1725.1089935302743;0.7666023242595221;2.267827036636471
2012-11-01;-24.2;-55.4;97.2626800537109;2012;11;343.20224761962885;1552.6592712402353;-0.37225349799922747;1.6065423024246583
2012-12-01;-24.2;-55.4;180.152740478516;2012;12;456.25183105468784;1604.8083343505873;0.08045569797806437;1.828619374010453
2013-01-01;-24.2;-55.4;183.273315429688;2013;1;460.68873596191486;1595.8902740478534;0.5735654495656742;1.8542700371191119
2013-02-01;-24.2;-55.4;74.5626983642578;2013;2;437.9887542724618;1464.4010620117201;1.4562551080248631;1.2966334319445756
2013-03-01;-24.2;-55.4;76.8087158203125;2013;3;334.64472961425827;1441.948768615724;1.2677798522566157;1.1755173148763594
2013-04-01;-24.2;-55.4;158.353668212891;2013;4;309.7250823974612;1532.7937393188495;1.2177568764998652;1.5894958784292255
2013-05-01;-24.2;-55.4;63.4429321289062;2013;5;298.6053161621096;1415.7656021118175;0.7662722615524772;1.0497152890866526
2013-06-01;-24.2;-55.4;60.6626472473145;2013;6;282.4592475891116;1376.635234832765;0.2975117123516007;0.8836598021230666
2013-07-01;-24.2;-55.4;112.622291564941;2013;7;236.72787094116165;1362.831501007081;-0.4039881458783347;0.8548763745626183
2013-08-01;-24.2;-55.4;65.4868011474609;2013;8;238.77173995971634;1318.568058013917;0.15872880299470968;0.6278318753345028
2013-09-01;-24.2;-55.4;243.037200927734;2013;9;421.1462936401358;1494.5021018981938;1.9962840786444496;1.4515732292058012
2013-10-01;-24.2;-55.4;196.600662231445;2013;10;505.12466430663983;1512.2663536071777;1.8744015662442166;1.4295146348157115
2013-11-01;-24.2;-55.4;197.973739624023;2013;11;637.611602783202;1612.97741317749;1.8457222174649852;1.8490987702078843
2013-12-01;-24.2;-55.4;190.715560913086;2013;12;585.2899627685539;1623.5402336120599;1.1637249269256884;1.9037478765344331
2014-01-01;-24.2;-55.4;106.836273193359;2014;1;495.52557373046795;1547.1031913757308;0.925471181386078;1.6502217628567983
2014-02-01;-24.2;-55.4;55.2080688476562;2014;2;352.75990295410116;1527.7485618591293;0.4254343216745442;1.5718015016937414
2014-03-01;-24.2;-55.4;132.83088684082;2014;3;294.87522888183514;1583.7707328796369;0.6702934267420808;1.7752900236113933
2014-04-01;-24.2;-55.4;54.4033126831055;2014;4;242.44226837158163;1479.8203773498512;0.34641021431596136;1.3602481180159458
2014-05-01;-24.2;-55.4;63.8922386169434;2014;5;251.12643814086886;1480.2696838378886;0.1943998832023441;1.3282492883611545
2014-06-01;-24.2;-55.4;67.7702560424805;2014;6;186.06580734252935;1487.3772926330544;-1.0239655472533267;1.3659159051887007
2014-07-01;-24.2;-55.4;87.5972442626953;2014;7;219.25973892211914;1462.3522453308087;-0.6301078031413175;1.3121302885829875
2014-08-01;-24.2;-55.4;30.9750576019287;2014;8;186.34255790710444;1427.8405017852765;-0.4971711666259475;1.1288304715528108
2014-09-01;-24.2;-55.4;37.8396911621094;2014;9;156.41199302673334;1222.642992019652;-0.7379730818764965;0.16499813477165098
2014-10-01;-24.2;-55.4;185.199645996094;2014;10;254.01439476013206;1211.241975784301;-0.1774162664636019;0.09970479195581891
2014-11-01;-24.2;-55.4;128.224624633789;2014;11;351.2639617919923;1141.492860794067;-0.29720474560781956;-0.23956207813015923
2014-12-01;-24.2;-55.4;131.802185058594;2014;12;445.22645568847696;1082.579484939575;-0.021110161349289246;-0.5509370807171398
2015-01-01;-24.2;-55.4;74.3886260986328;2015;1;334.41543579101574;1050.1318378448489;-0.8750323239443872;-0.7226593904318972
2015-02-01;-24.2;-55.4;69.1054229736328;2015;2;275.2962341308595;1064.0291919708254;-0.6667728685965145;-0.6560372011581732
2015-03-01;-24.2;-55.4;41.2812614440918;2015;3;184.7753105163573;972.4795665740972;-1.3303129938020857;-1.145166839637921
2015-04-01;-24.2;-55.4;42.4841346740723;2015;4;152.87081909179682;960.5603885650639;-1.113113599487946;-1.245189978313614
2015-05-01;-24.2;-55.4;82.5439529418945;2015;5;166.30934906005854;979.2121028900151;-1.0419235983140747;-1.1016742245372804
2015-06-01;-24.2;-55.4;78.56298828125;2015;6;203.59107589721674;990.0048351287846;-0.7538619808933921;-1.0362367702586928
2015-07-01;-24.2;-55.4;132.167938232422;2015;7;293.2748794555664;1034.5755290985112;0.25870711489583564;-0.8323258014071495
2015-08-01;-24.2;-55.4;23.4649505615234;2015;8;234.19587707519534;1027.065422058106;0.10558990743689357;-0.860209693312068
2015-09-01;-24.2;-55.4;105.396759033203;2015;9;261.0296478271483;1094.6224899291997;0.5602778476886198;-0.507542303006361
2015-10-01;-24.2;-55.4;142.574401855469;2015;10;271.4361114501953;1051.9972457885747;0.00027705705362607877;-0.6948290158883841
2015-11-01;-24.2;-55.4;231.552001953125;2015;11;479.52316284179693;1155.3246231079106;0.7667722393568551;-0.17081942769238725
2015-12-01;-24.2;-55.4;99.8086242675781;2015;12;473.9350280761721;1123.3310623168948;0.23999144647022885;-0.3406966137961198
2016-01-01;-24.2;-55.4;145.831527709961;2016;1;477.19215393066406;1194.7739639282229;0.7423838284863389;0.03359334530332059
2016-02-01;-24.2;-55.4;68.9549789428711;2016;2;314.59513092041016;1194.6235198974612;-0.09010230026387804;0.027760473227212697
2016-03-01;-24.2;-55.4;37.1377182006836;2016;3;251.92422485351562;1190.479976654053;-0.03814533535578222;0.008474093096771279
2016-04-01;-24.2;-55.4;62.1889038085938;2016;4;168.28160095214844;1210.1847457885744;-0.8267441285539333;0.10081901214733864
2016-05-01;-24.2;-55.4;118.458221435547;2016;5;217.78484344482433;1246.099014282227;-0.2517612137268321;0.2747089835057296
2016-06-01;-24.2;-55.4;87.4523620605469;2016;6;268.09948730468767;1254.988388061524;0.12228224521848192;0.32345276267788825
2016-07-01;-24.2;-55.4;102.95890045166;2016;7;308.86948394775385;1225.779350280762;0.4262160443976247;0.18756156952067474
2016-08-01;-24.2;-55.4;76.453742980957;2016;8;266.86500549316384;1278.7681427001955;0.47098391445690935;0.43854884847604975
2016-09-01;-24.2;-55.4;64.8126525878906;2016;9;244.22529602050753;1238.184036254883;0.3788828792107813;0.24338628192506923
2016-10-01;-24.2;-55.4;42.5131454467773;2016;10;183.77954101562483;1138.1227798461914;-0.9919700062971102;-0.2558337935061581
2016-11-01;-24.2;-55.4;157.288330078125;2016;11;264.61412811279286;1063.8591079711914;-1.175719369958026;-0.6361445207254938
2016-12-01;-24.2;-55.4;154.439788818359;2016;12;354.24126434326126;1118.4902725219722;-0.9318914880912686;-0.36539979035669146
2017-01-01;-24.2;-55.4;133.016464233398;2017;1;444.74458312988196;1105.6752090454092;0.4066289111984852;-0.42445211028957835
2017-02-01;-24.2;-55.4;121.059616088867;2017;2;408.515869140624;1157.779846191405;1.1160082296358633;-0.15986286594651364
2017-03-01;-24.2;-55.4;33.4738159179688;2017;3;287.54989624023375;1154.1159439086905;0.5545470806824415;-0.17347968502728134
2017-04-01;-24.2;-55.4;45.7810897827148;2017;4;200.31452178955055;1137.7081298828114;-0.2843223661865555;-0.26906953854911203
2017-05-01;-24.2;-55.4;37.4107131958008;2017;5;116.66561889648435;1056.6606216430653;-1.985218640599389;-0.6786751762264553
2017-06-01;-24.2;-55.4;122.558486938477;2017;6;205.75028991699253;1091.7667465209952;-0.7216982668091025;-0.48812961630952656
2017-07-01;-24.2;-55.4;166.56867980957;2017;7;326.53787994384777;1155.3765258789053;0.6093757418410128;-0.1746747804349867
2017-08-01;-24.2;-55.4;171.644180297852;2017;8;460.771347045899;1250.5669631958003;2.192595002496006;0.30205048930179496
2017-09-01;-24.2;-55.4;104.910522460938;2017;9;443.12338256835994;1290.6648330688477;2.1640748088790844;0.5033624177807883
2017-10-01;-24.2;-55.4;118.343544006348;2017;10;394.8982467651379;1366.4952316284184;1.0826026304696452;0.8097884953224763
2017-11-01;-24.2;-55.4;156.355102539062;2017;11;379.6091690063479;1365.5620040893555;-0.04217914400370344;0.812491282314924
2017-12-01;-24.2;-55.4;75.9860916137695;2017;12;350.6847381591794;1287.1083068847659;-0.9705634809787793;0.45623596502098723
2018-01-01;-24.2;-55.4;138.028427124023;2018;1;370.36962127685445;1292.120269775391;-0.42972884459216765;0.5086971363698103
2018-02-01;-24.2;-55.4;102.300651550293;2018;2;316.3151702880854;1273.361305236817;-0.06599605241145196;0.4161689518477368
2018-03-01;-24.2;-55.4;84.5363464355469;2018;3;324.8654251098628;1324.423835754395;1.1253686363380393;0.648424414019632
2018-04-01;-24.2;-55.4;33.317253112793;2018;4;220.1542510986328;1311.9599990844733;0.022753218802393352;0.5961149325468666
2018-05-01;-24.2;-55.4;102.882232666016;2018;5;220.7358322143558;1377.4315185546884;-0.21049707411282126;0.8802141857025693
2018-06-01;-24.2;-55.4;51.6411018371582;2018;6;187.8405876159671;1306.5141334533696;-0.9958386672989963;0.5649407432067685
2018-07-01;-24.2;-55.4;100.782768249512;2018;7;255.30610275268612;1240.7282218933117;-0.1755600266120954;0.2626808073301658
2018-08-01;-24.2;-55.4;38.511417388916;2018;8;190.9352874755861;1107.5954589843757;-0.435071466496767;-0.4235068647820371
2018-09-01;-24.2;-55.4;63.184513092041;2018;9;202.47869873046892;1065.8694496154787;-0.11083396994847104;-0.6657698594012612
2018-10-01;-24.2;-55.4;256.494262695312;2018;10;358.1901931762689;1204.0201683044427;0.7874138847633959;0.0652377653526568
2018-11-01;-24.2;-55.4;88.785270690918;2018;11;408.4640464782709;1136.4503364562986;0.20465758817299587;-0.264761655774747
2018-12-01;-24.2;-55.4;117.691184997559;2018;12;462.9707183837889;1178.1554298400881;0.141549648756389;-0.06577058923842298
2019-01-01;-24.2;-55.4;125.094039916992;2019;1;331.570495605469;1165.221042633057;-0.9116267175707501;-0.1157225288030554
2019-02-01;-24.2;-55.4;52.4851188659668;2019;2;295.27034378051775;1115.405509948731;-0.36721505441359087;-0.3806557220516885
2019-03-01;-24.2;-55.4;102.069297790527;2019;3;279.64845657348576;1132.9384613037112;0.4274919182254808;-0.281217127017645
2019-04-01;-24.2;-55.4;122.063430786133;2019;4;276.6178474426267;1221.684638977051;0.8064319180098007;0.15813928529776808
2019-05-01;-24.2;-55.4;130.006805419922;2019;5;354.1395339965819;1248.809211730957;1.363909517474433;0.28762163710436744
2019-06-01;-24.2;-55.4;11.6808853149414;2019;6;263.7511215209963;1208.8489952087402;0.06799066371035224;0.10155579939126988
2019-07-01;-24.2;-55.4;20.3112335205078;2019;7;161.99892425537112;1128.377460479736;-1.4714203381043542;-0.31750178124711637
2019-08-01;-24.2;-55.4;35.631950378418;2019;8;67.62406921386713;1125.497993469238;-2.7165824523186846;-0.3293462400268182
2019-09-01;-24.2;-55.4;54.8688774108887;2019;9;110.81206130981444;1117.1823577880857;-1.5004038297584739;-0.3853402376968232
2019-10-01;-24.2;-55.4;102.43684387207;2019;10;192.93767166137664;963.1249389648438;-0.874826780612845;-1.1740283267090805
2019-11-01;-24.2;-55.4;170.045349121094;2019;11;327.3510704040526;1044.3850173950198;-0.5233619898551066;-0.7386623593859328
2019-12-01;-24.2;-55.4;184.417785644531;2019;12;456.89997863769497;1111.1116180419917;0.08637524279445784;-0.40319237406914504
2020-01-01;-24.2;-55.4;77.0884552001953;2020;1;431.55158996582026;1063.106033325195;0.26547277448773954;-0.6520692531308068
2020-02-01;-24.2;-55.4;127.314712524414;2020;2;388.8209533691402;1137.9356269836421;0.8795944073791481;-0.2625758825685114
2020-03-01;-24.2;-55.4;56.5527839660645;2020;3;260.95595169067377;1092.4191131591797;0.11713373026969552;-0.49117643064757344
2020-04-01;-24.2;-55.4;70.445068359375;2020;4;254.31256484985343;1040.8007507324216;0.510772885551649;-0.789195126506226
2020-05-01;-24.2;-55.4;137.504455566406;2020;5;264.5023078918454;1048.2984008789058;0.36226698670216456;-0.7233169498283679
2020-06-01;-24.2;-55.4;84.1165084838867;2020;6;292.0660324096676;1120.7340240478509;0.4114634524448325;-0.33843795387365166
2020-07-01;-24.2;-55.4;126.974304199219;2020;7;348.59526824951166;1227.3970947265623;0.8291018468063664;0.1957201676216314
2020-08-01;-24.2;-55.4;150.130340576172;2020;8;361.2211532592777;1341.8954849243162;1.3838729093440927;0.737021755661587
2020-09-01;-24.2;-55.4;32.7588500976562;2020;9;309.86349487304716;1319.7854576110838;1.0473831338378932;0.6446045213358096
2020-10-01;-24.2;-55.4;298.292022705078;2020;10;481.1812133789062;1515.6406364440916;1.7126122235399415;1.443386053939236
2020-11-01;-24.2;-55.4;329.088531494141;2020;11;660.1394042968752;1674.6838188171387;1.9848158575502082;2.091206642620669
2020-12-01;-24.2;-55.4;120.079330444336;2020;12;747.4598846435549;1610.3453636169436;2.3225863236996664;1.8508860041985264
2021-01-01;-24.2;-55.4;61.9496383666992;2021;1;511.11750030517624;1595.2065467834475;1.0777100559337534;1.8514386816039152
2021-02-01;-24.2;-55.4;64.6868743896484;2021;2;246.7158432006836;1532.578708648682;-1.1221575810123445;1.5924740486046622
2021-03-01;-24.2;-55.4;78.9899139404297;2021;3;205.6264266967773;1555.015838623047;-0.899124664177147;1.6566098884100497
2021-04-01;-24.2;-55.4;102.724700927734;2021;4;246.4014892578121;1587.295471191406;0.4018119378905878;1.8200181384875165
2021-05-01;-24.2;-55.4;109.378807067871;2021;5;291.0934219360347;1559.169822692871;0.6799993001479092;1.6583408265056323
2021-06-01;-24.2;-55.4;80.3201522827148;2021;6;292.4236602783198;1555.3734664916994;0.41565724131040843;1.6504534227507912
2021-07-01;-24.2;-55.4;42.3358383178711;2021;7;232.0347976684569;1470.7350006103513;-0.46359556445361116;1.3497001634996013
2021-08-01;-24.2;-55.4;21.4846839904785;2021;8;144.1406745910644;1342.089344024658;-1.1238988529405542;0.7379238861762554
2021-09-01;-24.2;-55.4;110.06861114502;2021;9;173.8891334533696;1419.3991050720217;-0.4868882915242805;1.112736850795204
2021-10-01;-24.2;-55.4;138.116485595703;2021;10;269.6697807312015;1259.2235679626467;-0.01738378506717367;0.3252993832811028
2021-11-01;-24.2;-55.4;216.576950073242;2021;11;464.76204681396496;1146.7119865417476;0.6547705982757647;-0.21355832728302557
2021-12-01;-24.2;-55.4;117.214401245117;2021;12;471.907836914062;1143.8470573425288;0.22190555434929868;-0.23678566171147386
2022-01-01;-24.2;-55.4;51.397274017334;2022;1;385.188625335693;1133.2946929931636;-0.2546725264717356;-0.27990224657384327
2022-02-01;-24.2;-55.4;60.3426704406738;2022;2;228.9543457031248;1128.950489044189;-1.423586663972328;-0.30947729064872465
2022-03-01;-24.2;-55.4;63.1025276184082;2022;3;174.84247207641602;1113.0631027221675;-1.5475125921599948;-0.38356444991548294
2022-04-01;-24.2;-55.4;86.0464782714844;2022;4;209.4916763305664;1096.3848800659177;-0.13985805875606322;-0.48707068256104125
2022-05-01;-24.2;-55.4;60.7774391174316;2022;5;209.92644500732422;1047.7835121154785;-0.3635158761505442;-0.7260735216707731
2022-06-01;-24.2;-55.4;67.4922866821289;2022;6;214.31620407104492;1034.9556465148926;-0.5963179937723211;-0.7896492087510858
2022-07-01;-24.2;-55.4;52.5587387084961;2022;7;180.8284645080566;1045.1785469055176;-1.1748627034582202;-0.7725957896694818
2022-08-01;-24.2;-55.4;45.0726890563965;2022;8;165.1237144470215;1068.7665519714355;-0.7984867775418114;-0.63130229901783
2022-09-01;-24.2;-55.4;45.8937568664551;2022;9;143.5251846313477;1004.5916976928706;-0.935745425383086;-1.0128399004942956
2022-10-01;-24.2;-55.4;91.5086059570312;2022;10;182.4750518798828;957.9838180541988;-1.0089818806740676;-1.2026508356826335
2022-11-01;-24.2;-55.4;106.973770141602;2022;11;244.3761329650883;848.3806381225588;-1.4087309278575357;-1.851008084184769
2022-12-01;-24.2;-55.4;173.688781738281;2022;12;372.1711578369142;904.8550186157229;-0.7408505865932;-1.5361586433809236
2023-01-01;-24.2;-55.4;136.604843139648;2023;1;417.267395019531;990.0625877380369;0.10937013503944606;-1.057390084532318
2023-02-01;-24.2;-55.4;75.8052139282227;2023;2;386.0988388061517;1005.5251312255857;0.8463050146507947;-0.9807590779828453
2023-03-01;-24.2;-55.4;118.037223815918;2023;3;330.4472808837887;1060.4598274230955;1.206992033052491;-0.6605017193374879
2023-04-01;-24.2;-55.4;28.7796478271484;2023;4;222.6220855712891;1003.1929969787595;0.05963511373549038;-0.9998364692243175
2023-05-01;-24.2;-55.4;55.4173316955566;2023;5;202.234203338623;997.8328895568845;-0.4756784375563704;-0.9979630378243831
2023-06-01;-24.2;-55.4;108.758514404297;2023;6;192.955493927002;1039.0991172790525;-0.9157840610325864;-0.7672863261493863
2023-07-01;-24.2;-55.4;111.443328857422;2023;7;275.6191749572756;1097.9837074279785;0.06175527364511008;-0.4810544749705578
2023-08-01;-24.2;-55.4;36.5000152587891;2023;8;256.7018585205081;1089.411033630371;0.3606547056708023;-0.5202018590404703
2023-09-01;-24.2;-55.4;108.729858398438;2023;9;256.6732025146491;1152.247135162354;0.5140095257228409;-0.19864460711571993
2023-10-01;-24.2;-55.4;142.177642822266;2023;10;287.4075164794931;1202.9161720275888;0.15658614805792687;0.05995666509714657
2023-11-01;-24.2;-55.4;156.712188720703;2023;11;407.61968994140705;1252.6545906066897;0.1976025425467816;0.29801566599783685
2023-12-01;-24.2;-55.4;169.714706420898;2023;12;468.604537963867;1248.6805152893066;0.1923236770172635;0.2756032268909241
